gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	rights	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
786432397	76dd8f0d-2daa-4a69-9fcd-55e04230334a	urn:catalog:CM:Herps:113206	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	KILL DEVIL HILLS	c1da06f0-580e-11dc-8a9e-b8a03c50a862	36.03	-75.67					1975-09-28T00:00Z	28	9	1975	2432006	2432006	PRESERVED_SPECIMEN	CM	Herps	113206					IHRMAN, K		NATIVE	2015-10-11T23:15Z		MODIFIED_DATE_UNLIKELY
786454764	76dd8f0d-2daa-4a69-9fcd-55e04230334a	urn:catalog:CM:Herps:130462	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	4 MI S TUSCALOOSA AT MOODY SWAMP	c1da06f0-580e-11dc-8a9e-b8a03c50a862	33.1	-87.58					1948-03-29T00:00Z	29	3	1948	2432006	2432006	PRESERVED_SPECIMEN	CM	Herps	130462					VALENTINE, BARRY D		NATIVE	2015-10-11T23:15Z		MODIFIED_DATE_UNLIKELY
786455434	76dd8f0d-2daa-4a69-9fcd-55e04230334a	urn:catalog:CM:Herps:130481	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	4 MI S TUSCALOOSA AT MOODY SWAMP	c1da06f0-580e-11dc-8a9e-b8a03c50a862	33.1	-87.58					1950-07-14T00:00Z	14	7	1950	2432006	2432006	PRESERVED_SPECIMEN	CM	Herps	130481					VALENTINE, BARRY D AND GEORGE E BELL		NATIVE	2015-10-11T23:15Z		MODIFIED_DATE_UNLIKELY
786473877	76dd8f0d-2daa-4a69-9fcd-55e04230334a	urn:catalog:CM:Herps:137946	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	ZEKIAH SWAMP	c1da06f0-580e-11dc-8a9e-b8a03c50a862	38.51	-76.91					1939-04-02T00:00Z	2	4	1939	2432006	2432006	PRESERVED_SPECIMEN	CM	Herps	137946					FOWLER, JAMES A		NATIVE	2015-10-11T23:15Z		MODIFIED_DATE_UNLIKELY
786473960	76dd8f0d-2daa-4a69-9fcd-55e04230334a	urn:catalog:CM:Herps:137966	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	WESTERN BRANCH, NR OAK GROVE	c1da06f0-580e-11dc-8a9e-b8a03c50a862	38.86	-76.79					1945-06-09T00:00Z	9	6	1945	2432006	2432006	PRESERVED_SPECIMEN	CM	Herps	137966					FOWLER, JAMES A		NATIVE	2015-10-11T23:15Z		MODIFIED_DATE_UNLIKELY
786513923	76dd8f0d-2daa-4a69-9fcd-55e04230334a	urn:catalog:CM:Herps:113819	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	5.0 AIR MILES NORTHNORTHWEST TABB, ON VA 105	c1da06f0-580e-11dc-8a9e-b8a03c50a862	37.19	-76.49					1985-06-30T00:00Z	30	6	1985	2432006	2432006	PRESERVED_SPECIMEN	CM	Herps	113819	DAY 85-101				YOUNG, DAVID A		NATIVE	2015-10-11T23:15Z		MODIFIED_DATE_UNLIKELY
786517375	76dd8f0d-2daa-4a69-9fcd-55e04230334a	urn:catalog:CM:Herps:120346	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	JUNCTION VA 617 AND VA 618	c1da06f0-580e-11dc-8a9e-b8a03c50a862	37.229999999090836	-76.72					1969-10-15T00:00Z	15	10	1969	2432006	2432006	PRESERVED_SPECIMEN	CM	Herps	120346	W&M 4962				SOMMA, C A		NATIVE	2015-10-11T23:15Z		COORDINATE_REPROJECTED;MODIFIED_DATE_UNLIKELY
786517690	76dd8f0d-2daa-4a69-9fcd-55e04230334a	urn:catalog:CM:Herps:120331	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	UNIVERSITY OF RICHMOND CAMPUS	c1da06f0-580e-11dc-8a9e-b8a03c50a862	37.569999999087926	-77.53					1956-01-01T00:00Z	1	1	1956	2432006	2432006	PRESERVED_SPECIMEN	CM	Herps	120331	W&M 625				WOOLCOTT, W S ET AL		NATIVE	2015-10-11T23:15Z		COORDINATE_REPROJECTED;MODIFIED_DATE_UNLIKELY
786524318	76dd8f0d-2daa-4a69-9fcd-55e04230334a	urn:catalog:CM:Herps:123997	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	"JUNCTION BEAVER DAM CREEK AND RT 639, UNIVERSITY OF RICHMOND PROPERTY ""BALL PARK"", 3 MILES SOUTH OILVILLE"	c1da06f0-580e-11dc-8a9e-b8a03c50a862	37.67	-77.83					1987-02-20T00:00Z	20	2	1987	2432006	2432006	PRESERVED_SPECIMEN	CM	Herps	123997					HATCHER, C		NATIVE	2015-10-11T23:15Z		MODIFIED_DATE_UNLIKELY
786524321	76dd8f0d-2daa-4a69-9fcd-55e04230334a	urn:catalog:CM:Herps:123998	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	"JUNCTION BEAVER DAM CREEK AND RT 639, UNIVERSITY OF RICHMOND PROPERTY ""BALL PARK"", 3 MILES SOUTH OILVILLE"	c1da06f0-580e-11dc-8a9e-b8a03c50a862	37.67	-77.83					1987-02-27T00:00Z	27	2	1987	2432006	2432006	PRESERVED_SPECIMEN	CM	Herps	123998					HATCHER, C		NATIVE	2015-10-11T23:15Z		MODIFIED_DATE_UNLIKELY
786554844	76dd8f0d-2daa-4a69-9fcd-55e04230334a	urn:catalog:CM:Herps:146645	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	1.2 MILES SOUTH SEBRELL, ADJACENT CO 647	c1da06f0-580e-11dc-8a9e-b8a03c50a862	36.76	-77.13					1983-04-16T00:00Z	16	4	1983	2432006	2432006	PRESERVED_SPECIMEN	CM	Herps	146645					PAGUE, CHRISTOPHER A AND JOSEPH C MITCHELL		NATIVE	2015-10-11T23:15Z		MODIFIED_DATE_UNLIKELY
786555101	76dd8f0d-2daa-4a69-9fcd-55e04230334a	urn:catalog:CM:Herps:146643	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	1.2 MILES SOUTH SEBRELL, ADJACENT CO 647	c1da06f0-580e-11dc-8a9e-b8a03c50a862	36.76	-77.13					1983-04-16T00:00Z	16	4	1983	2432006	2432006	PRESERVED_SPECIMEN	CM	Herps	146643					PAGUE, CHRISTOPHER A AND JOSEPH C MITCHELL		NATIVE	2015-10-11T23:15Z		MODIFIED_DATE_UNLIKELY
786557213	76dd8f0d-2daa-4a69-9fcd-55e04230334a	urn:catalog:CM:Herps:152692	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	4.8 MI SOUTHWEST COLUMBIA	c1da06f0-580e-11dc-8a9e-b8a03c50a862	37.69	-78.21	83.82	0.0			1990-07-01T00:00Z	1	7	1990	2432006	2432006	PRESERVED_SPECIMEN	CM	Herps	152692					MITCHELL, JOSEPH C		NATIVE	2015-10-11T23:15Z		MODIFIED_DATE_UNLIKELY
786557690	76dd8f0d-2daa-4a69-9fcd-55e04230334a	urn:catalog:CM:Herps:152611	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	1.2 MI SOUTHWEST COLUMBIA	c1da06f0-580e-11dc-8a9e-b8a03c50a862	37.73	-78.17	91.44	0.0			1990-06-01T00:00Z	1	6	1990	2432006	2432006	PRESERVED_SPECIMEN	CM	Herps	152611					MITCHELL, JOSEPH C		NATIVE	2015-10-11T23:15Z		MODIFIED_DATE_UNLIKELY
786558272	76dd8f0d-2daa-4a69-9fcd-55e04230334a	urn:catalog:CM:Herps:152988	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	1.2 MI SOUTHWEST COLUMBIA	c1da06f0-580e-11dc-8a9e-b8a03c50a862	37.73	-78.17	91.44	0.0			1990-09-16T00:00Z	16	9	1990	2432006	2432006	PRESERVED_SPECIMEN	CM	Herps	152988					MITCHELL, JOSEPH C		NATIVE	2015-10-11T23:15Z		MODIFIED_DATE_UNLIKELY
786563788	76dd8f0d-2daa-4a69-9fcd-55e04230334a	urn:catalog:CM:Herps:28712	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	1 MILE SOUTHEAST OF LANEXA, SHACKELFORD FARMS	c1da06f0-580e-11dc-8a9e-b8a03c50a862	37.41	-76.88					1947-01-01T00:00Z	1	1	1947	2432006	2432006	PRESERVED_SPECIMEN	CM	Herps	28712					RICHMOND, NEIL D		NATIVE	2015-10-11T23:16Z		MODIFIED_DATE_UNLIKELY
440656116	81a975b3-d86f-434e-ad9e-16bc43f68a36		Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Decatur Township; Dean State Forest	1afc3a83-38f8-4282-90ae-d377ded4b628	38.69738	-82.63219									2432006	2432006	UNKNOWN	CMC	HERP-V	H11090				Cincinnati Museum Center	Davis, Jeffrey; Letsche, William			2014-06-05T10:09Z		GEODETIC_DATUM_ASSUMED_WGS84
1058526747	02242d2f-b43f-44d1-8e53-4c51af461f5b	urn:catalog:OS:Herps:SJA 53678	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US		ac5e8480-3714-11da-bc2e-b8a03c50a862	33.25039	-81.74562									2432006	2432006	PRESERVED_SPECIMEN	OS	Herps	SJA 53678			http://creativecommons.org/publicdomain/zero/1.0/				NATIVE	2015-03-13T22:38Z		COORDINATE_ROUNDED
1058526944	02242d2f-b43f-44d1-8e53-4c51af461f5b	urn:catalog:OS:Herps:SJA 53622	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US		ac5e8480-3714-11da-bc2e-b8a03c50a862	33.25039	-81.74562									2432006	2432006	PRESERVED_SPECIMEN	OS	Herps	SJA 53622			http://creativecommons.org/publicdomain/zero/1.0/				NATIVE	2015-03-13T22:38Z		COORDINATE_ROUNDED
1058527025	02242d2f-b43f-44d1-8e53-4c51af461f5b	urn:catalog:OS:Herps:SJA 53729	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US		ac5e8480-3714-11da-bc2e-b8a03c50a862	33.31563	-81.77369									2432006	2432006	PRESERVED_SPECIMEN	OS	Herps	SJA 53729			http://creativecommons.org/publicdomain/zero/1.0/				NATIVE	2015-03-13T22:38Z		COORDINATE_ROUNDED
1058527026	02242d2f-b43f-44d1-8e53-4c51af461f5b	urn:catalog:OS:Herps:SJA 53724	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US		ac5e8480-3714-11da-bc2e-b8a03c50a862	33.31563	-81.77369									2432006	2432006	PRESERVED_SPECIMEN	OS	Herps	SJA 53724			http://creativecommons.org/publicdomain/zero/1.0/				NATIVE	2015-03-13T22:38Z		COORDINATE_ROUNDED
1058527032	02242d2f-b43f-44d1-8e53-4c51af461f5b	urn:catalog:OS:Herps:SJA 53690	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US		ac5e8480-3714-11da-bc2e-b8a03c50a862	33.25039	-81.74562									2432006	2432006	PRESERVED_SPECIMEN	OS	Herps	SJA 53690			http://creativecommons.org/publicdomain/zero/1.0/				NATIVE	2015-03-13T22:38Z		COORDINATE_ROUNDED
1058527042	02242d2f-b43f-44d1-8e53-4c51af461f5b	urn:catalog:OS:Herps:SJA 53661	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US		ac5e8480-3714-11da-bc2e-b8a03c50a862	33.25039	-81.74562									2432006	2432006	PRESERVED_SPECIMEN	OS	Herps	SJA 53661			http://creativecommons.org/publicdomain/zero/1.0/				NATIVE	2015-03-13T22:38Z		COORDINATE_ROUNDED
1058527072	02242d2f-b43f-44d1-8e53-4c51af461f5b	urn:catalog:OS:Herps:SJA 53784	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US		ac5e8480-3714-11da-bc2e-b8a03c50a862	33.31563	-81.77369					1995-10-10T00:00Z	10	10	1995	2432006	2432006	PRESERVED_SPECIMEN	OS	Herps	SJA 53784			http://creativecommons.org/publicdomain/zero/1.0/		L. Houck		NATIVE	2015-03-13T22:38Z		COORDINATE_ROUNDED
1058527090	02242d2f-b43f-44d1-8e53-4c51af461f5b	urn:catalog:OS:Herps:SJA 53757	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US		ac5e8480-3714-11da-bc2e-b8a03c50a862	33.31563	-81.77369									2432006	2432006	PRESERVED_SPECIMEN	OS	Herps	SJA 53757			http://creativecommons.org/publicdomain/zero/1.0/				NATIVE	2015-03-13T22:38Z		COORDINATE_ROUNDED
1058527105	02242d2f-b43f-44d1-8e53-4c51af461f5b	urn:catalog:OS:Herps:SJA 53762	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US		ac5e8480-3714-11da-bc2e-b8a03c50a862	33.31563	-81.77369									2432006	2432006	PRESERVED_SPECIMEN	OS	Herps	SJA 53762			http://creativecommons.org/publicdomain/zero/1.0/				NATIVE	2015-03-13T22:38Z		COORDINATE_ROUNDED
1058527124	02242d2f-b43f-44d1-8e53-4c51af461f5b	urn:catalog:OS:Herps:SJA 53689	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US		ac5e8480-3714-11da-bc2e-b8a03c50a862	33.25039	-81.74562									2432006	2432006	PRESERVED_SPECIMEN	OS	Herps	SJA 53689			http://creativecommons.org/publicdomain/zero/1.0/				NATIVE	2015-03-13T22:38Z		COORDINATE_ROUNDED
1058527143	02242d2f-b43f-44d1-8e53-4c51af461f5b	urn:catalog:OS:Herps:SJA 53780	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US		ac5e8480-3714-11da-bc2e-b8a03c50a862	33.31563	-81.77369					1995-10-10T00:00Z	10	10	1995	2432006	2432006	PRESERVED_SPECIMEN	OS	Herps	SJA 53780			http://creativecommons.org/publicdomain/zero/1.0/		L. Houck		NATIVE	2015-03-13T22:38Z		COORDINATE_ROUNDED
1058527158	02242d2f-b43f-44d1-8e53-4c51af461f5b	urn:catalog:OS:Herps:SJA 53778	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US		ac5e8480-3714-11da-bc2e-b8a03c50a862	33.31563	-81.77369					1995-10-10T00:00Z	10	10	1995	2432006	2432006	PRESERVED_SPECIMEN	OS	Herps	SJA 53778			http://creativecommons.org/publicdomain/zero/1.0/		L. Houck		NATIVE	2015-03-13T22:38Z		COORDINATE_ROUNDED
1058527184	02242d2f-b43f-44d1-8e53-4c51af461f5b	urn:catalog:OS:Herps:SJA 53766	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US		ac5e8480-3714-11da-bc2e-b8a03c50a862	33.31563	-81.77369					1992-10-16T00:00Z	16	10	1992	2432006	2432006	PRESERVED_SPECIMEN	OS	Herps	SJA 53766			http://creativecommons.org/publicdomain/zero/1.0/				NATIVE	2015-03-13T22:38Z		COORDINATE_ROUNDED
1058527253	02242d2f-b43f-44d1-8e53-4c51af461f5b	urn:catalog:OS:Herps:SJA 53714	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US		ac5e8480-3714-11da-bc2e-b8a03c50a862	33.31563	-81.77369									2432006	2432006	PRESERVED_SPECIMEN	OS	Herps	SJA 53714			http://creativecommons.org/publicdomain/zero/1.0/				NATIVE	2015-03-13T22:38Z		COORDINATE_ROUNDED
1051968213	d5fafa95-7de2-48c0-bf10-3480bcca4a2b	0D959EA9-E8F7-4C31-9CC9-4986909021E2	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	On SR 165, ca. 1.0 mile S junction SR 61, [ca. 6 mi. SE Summerville]	69e7f900-ed5b-11dd-ac7e-b8a03c50a862	32.9368	-80.2158					1969-05-16T00:00Z	16	5	1969	2432006	2432006	PRESERVED_SPECIMEN	NCSM	NCSM-Herp	82070			http://creativecommons.org/publicdomain/zero/1.0/	North Carolina Museum of Natural Sciences				2016-01-14T21:11Z		
911537739	cd875b5a-b3fe-48f2-94c7-371cab1431f3		Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Lower Pen Branch at Savannah River Swamp	ff418020-1d67-11d9-8435-b8a03c50a862	33.13773	-81.69957					1985-12-19T00:00Z	19	12	1985	2432006	2432006	PRESERVED_SPECIMEN	Royal Ontario Museum: ROM	Reptiles and Amphibians	15665		MacCulloch, R.D.	http://creativecommons.org/licenses/by-nc/3.0/	Royal Ontario Museum; ROM	Knight, J.L.			2014-11-24T17:07Z		COORDINATE_ROUNDED
911559067	cd875b5a-b3fe-48f2-94c7-371cab1431f3		Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Cincinnati	ff418020-1d67-11d9-8435-b8a03c50a862	39.13421830586384	-84.49271870052155					1935-12-17T00:00Z	17	12	1935	2432006	2432006	PRESERVED_SPECIMEN	Royal Ontario Museum: ROM	Reptiles and Amphibians	4623			http://creativecommons.org/licenses/by-nc/3.0/	Royal Ontario Museum; ROM	Howard, J.			2014-11-24T17:08Z		COORDINATE_ROUNDED;COORDINATE_REPROJECTED
894707545	2e64dedd-0996-4cd6-b6cd-4f055a46c38c	urn:catalog:OMNH:Amphibians:25151	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Monroe	609765e0-4ce8-11db-b80e-b8a03c50a862	32.50996	-92.11943								1941	2432006	2432006	PRESERVED_SPECIMEN	OMNH	Amphibians	25151.0		C. C. Smith	English		Charles C. Smith			2015-08-03T14:51Z		
894707721	2e64dedd-0996-4cd6-b6cd-4f055a46c38c	urn:catalog:OMNH:Amphibians:25142	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Monroe	609765e0-4ce8-11db-b80e-b8a03c50a862	32.50996	-92.11943					1941-05-20T00:00Z	20	5	1941	2432006	2432006	PRESERVED_SPECIMEN	OMNH	Amphibians	25142.0		Harold A. Dundee	English		Charles C. Smith			2015-08-03T14:50Z		
895413816	d5fafa95-7de2-48c0-bf10-3480bcca4a2b	07645A42-8669-4E1F-8217-77C12E4283B0	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Willard	69e7f900-ed5b-11dd-ac7e-b8a03c50a862	34.6902	-77.9797					1925-04-15T00:00Z	15	4	1925	2432006	2432006	PRESERVED_SPECIMEN	NCSM	NCSM-Herp	188			http://creativecommons.org/publicdomain/zero/1.0/	North Carolina Museum of Natural Sciences				2016-01-14T21:10Z		
895413844	d5fafa95-7de2-48c0-bf10-3480bcca4a2b	86D48E1F-D967-4CE9-A92C-44B87B905FCA	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Raleigh	69e7f900-ed5b-11dd-ac7e-b8a03c50a862	35.7801	-78.6388					1917-10-15T00:00Z	15	10	1917	2432006	2432006	PRESERVED_SPECIMEN	NCSM	NCSM-Herp	222			http://creativecommons.org/publicdomain/zero/1.0/	North Carolina Museum of Natural Sciences				2016-01-14T21:10Z		
895413875	d5fafa95-7de2-48c0-bf10-3480bcca4a2b	B895053B-5D76-47E7-B19C-66E2AB4010B0	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Raleigh	69e7f900-ed5b-11dd-ac7e-b8a03c50a862	35.7801	-78.6388					1915-04-16T00:00Z	16	4	1915	2432006	2432006	PRESERVED_SPECIMEN	NCSM	NCSM-Herp	250			http://creativecommons.org/publicdomain/zero/1.0/	North Carolina Museum of Natural Sciences				2016-01-14T21:10Z		
895413881	d5fafa95-7de2-48c0-bf10-3480bcca4a2b	B45328A4-BAA4-4794-A4F3-1E94903A5C48	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Memphis	69e7f900-ed5b-11dd-ac7e-b8a03c50a862	35.1421	-90.0504							5	1924	2432006	2432006	PRESERVED_SPECIMEN	NCSM	NCSM-Herp	235			http://creativecommons.org/publicdomain/zero/1.0/	North Carolina Museum of Natural Sciences				2016-01-14T21:10Z		
895422938	d5fafa95-7de2-48c0-bf10-3480bcca4a2b	B0C26A5B-05BC-496E-AE91-6960E5C8BC18	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Morrow Mountain State Park, 3.5 miles SE Badin	69e7f900-ed5b-11dd-ac7e-b8a03c50a862	35.3717	-80.0736					1970-05-16T00:00Z	16	5	1970	2432006	2432006	PRESERVED_SPECIMEN	NCSM	NCSM-Herp	9310			http://creativecommons.org/publicdomain/zero/1.0/	North Carolina Museum of Natural Sciences				2016-01-14T21:10Z		
895423389	d5fafa95-7de2-48c0-bf10-3480bcca4a2b	7F4739AF-7E54-4869-B683-CDC246772467	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	border of Morrow Mountain State Park, 2.5 miles S.SE Badin	69e7f900-ed5b-11dd-ac7e-b8a03c50a862	35.3716	-80.0979					1970-09-26T00:00Z	26	9	1970	2432006	2432006	PRESERVED_SPECIMEN	NCSM	NCSM-Herp	9794			http://creativecommons.org/publicdomain/zero/1.0/	North Carolina Museum of Natural Sciences				2016-01-14T21:10Z		
895433380	d5fafa95-7de2-48c0-bf10-3480bcca4a2b	B02E5303-219D-4496-A9C7-150443588C57	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	1 mile N Rosinville	69e7f900-ed5b-11dd-ac7e-b8a03c50a862	33.2672	-80.5193					1952-03-23T00:00Z	23	3	1952	2432006	2432006	PRESERVED_SPECIMEN	NCSM	NCSM-Herp	56058			http://creativecommons.org/publicdomain/zero/1.0/	North Carolina Museum of Natural Sciences				2016-01-14T21:10Z		
895439156	d5fafa95-7de2-48c0-bf10-3480bcca4a2b	5DB011EB-7027-4197-B830-4BE89AC93EC4	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Flag Ponds and vicinity, 5 miles SE St. Leonard	69e7f900-ed5b-11dd-ac7e-b8a03c50a862	38.4513	-76.4575							5	1976	2432006	2432006	PRESERVED_SPECIMEN	NCSM	NCSM-Herp	61972			http://creativecommons.org/publicdomain/zero/1.0/	North Carolina Museum of Natural Sciences				2016-01-14T21:10Z		
895445083	d5fafa95-7de2-48c0-bf10-3480bcca4a2b	A9692B5A-C541-4156-8FA8-171F816FFE4C	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	[ca. 3.8 airmi. SW Quinton]	69e7f900-ed5b-11dd-ac7e-b8a03c50a862	37.5013	-77.1776					1978-05-24T00:00Z	24	5	1978	2432006	2432006	PRESERVED_SPECIMEN	NCSM	NCSM-Herp	68854			http://creativecommons.org/publicdomain/zero/1.0/	North Carolina Museum of Natural Sciences				2016-01-14T21:10Z		
895445095	d5fafa95-7de2-48c0-bf10-3480bcca4a2b	2073B6DE-BA2D-4B1D-AB5C-F22C202B0CF2	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Pocahontas State Forest [ca. 4.0 airmi. W Chesterfield]	69e7f900-ed5b-11dd-ac7e-b8a03c50a862	37.371	-77.5778					1975-09-20T00:00Z	20	9	1975	2432006	2432006	PRESERVED_SPECIMEN	NCSM	NCSM-Herp	68840			http://creativecommons.org/publicdomain/zero/1.0/	North Carolina Museum of Natural Sciences				2016-01-14T21:10Z		
